tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3844.00;E5_0;300.00;13.39;1173.00;0.91;E0_0;7.20;0.00;tripinfo_f_0.14;2671.00;f_0.14;0;10003.87;1.00;0.00;1945.65;car_0;;5;1846.00
4615.00;E5_0;300.00;12.16;1256.00;0.19;E0_0;7.20;0.00;tripinfo_f_0.15;3359.00;f_0.15;0;10003.87;0.96;0.00;2610.20;car_0;;6;2505.00
4629.00;E5_0;300.00;12.95;1340.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.16;3289.00;f_0.16;0;10003.87;0.94;0.00;2520.18;car_0;;7;2407.00
4631.00;E5_0;300.00;12.89;1424.00;0.74;E0_0;7.20;0.00;tripinfo_f_0.17;3207.00;f_0.17;0;10003.87;0.97;0.00;2463.47;car_0;;7;2322.00
4633.00;E5_0;300.00;12.44;1507.00;0.02;E0_0;7.20;0.00;tripinfo_f_0.18;3126.00;f_0.18;0;10003.87;0.97;0.00;2380.62;car_0;;7;2240.00
4635.00;E5_0;300.00;12.67;1591.00;0.30;E0_0;7.20;0.00;tripinfo_f_0.19;3044.00;f_0.19;0;10003.87;1.08;0.00;2322.52;car_0;;4;2198.00
5369.00;E5_0;300.00;12.63;1675.00;0.58;E0_0;7.20;0.00;tripinfo_f_0.20;3694.00;f_0.20;0;10003.87;1.01;0.00;2971.67;car_0;;6;2865.00
5373.00;E5_0;300.00;13.28;1759.00;0.86;E0_0;7.20;0.00;tripinfo_f_0.21;3614.00;f_0.21;0;10003.87;1.01;0.00;2892.75;car_0;;7;2771.00
5379.00;E5_0;300.00;12.86;1842.00;0.14;E0_0;7.20;0.00;tripinfo_f_0.22;3537.00;f_0.22;0;10003.87;0.99;0.00;2805.45;car_0;;8;2699.00
6163.00;E5_0;300.00;12.91;1926.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.23;4237.00;f_0.23;0;10003.87;0.94;0.00;3473.41;car_0;;10;3354.00
6179.00;E5_0;300.00;11.75;2010.00;0.70;E0_0;7.20;0.00;tripinfo_f_0.24;4169.00;f_0.24;0;10003.87;0.91;0.00;3377.60;car_0;;8;3256.00
6181.00;E5_0;300.00;11.75;2094.00;0.98;E0_0;7.20;0.00;tripinfo_f_0.25;4087.00;f_0.25;0;10003.87;0.94;0.00;3315.47;car_0;;10;3170.00
6183.00;E5_0;300.00;13.22;2177.00;0.25;E0_0;7.20;0.00;tripinfo_f_0.26;4006.00;f_0.26;0;10003.87;0.96;0.00;3252.88;car_0;;8;3080.00
6185.00;E5_0;300.00;12.52;2261.00;0.53;E0_0;7.20;0.00;tripinfo_f_0.27;3924.00;f_0.27;0;10003.87;0.97;0.00;3182.47;car_0;;9;3000.00
6910.00;E5_0;300.00;13.59;2345.00;0.81;E0_0;7.20;0.00;tripinfo_f_0.28;4565.00;f_0.28;0;10003.87;1.07;0.00;3843.62;car_0;;9;3710.00
6927.00;E5_0;300.00;12.77;2428.00;0.09;E0_0;7.20;0.00;tripinfo_f_0.29;4499.00;f_0.29;0;10003.87;0.97;0.00;3751.26;car_0;;9;3621.00
6929.00;E5_0;300.00;12.84;2512.00;0.37;E0_0;7.20;0.00;tripinfo_f_0.30;4417.00;f_0.30;0;10003.87;1.09;0.00;3695.07;car_0;;9;3535.00
6931.00;E5_0;300.00;13.30;2596.00;0.65;E0_0;7.20;0.00;tripinfo_f_0.31;4335.00;f_0.31;0;10003.87;1.08;0.00;3613.01;car_0;;8;3452.00
6933.00;E5_0;300.00;13.89;2680.00;0.93;E0_0;7.20;0.00;tripinfo_f_0.32;4253.00;f_0.32;0;10003.87;1.00;0.00;3531.03;car_0;;9;3364.00
7682.00;E5_0;300.00;13.84;2763.00;0.21;E0_0;7.20;0.00;tripinfo_f_0.33;4919.00;f_0.33;0;10003.87;1.09;0.00;4197.59;car_0;;8;4044.00
7686.00;E5_0;300.00;13.27;2847.00;0.49;E0_0;7.20;0.00;tripinfo_f_0.34;4839.00;f_0.34;0;10003.87;1.00;0.00;4115.22;car_0;;13;3959.00
7689.00;E5_0;300.00;13.32;2931.00;0.77;E0_0;7.20;0.00;tripinfo_f_0.35;4758.00;f_0.35;0;10003.87;1.01;0.00;4036.03;car_0;;14;3876.00
8453.00;E5_0;300.00;13.31;3014.00;0.04;E0_0;7.20;0.00;tripinfo_f_0.36;5439.00;f_0.36;0;10003.87;0.99;0.00;4708.15;car_0;;12;4530.00
8455.00;E5_0;300.00;13.43;3098.00;0.32;E0_0;7.20;0.00;tripinfo_f_0.37;5357.00;f_0.37;0;10003.87;1.09;0.00;4635.50;car_0;;12;4464.00
8457.00;E5_0;300.00;12.95;3182.00;0.60;E0_0;7.20;0.00;tripinfo_f_0.38;5275.00;f_0.38;0;10003.87;1.05;0.00;4553.68;car_0;;14;4400.00
8475.00;E5_0;300.00;12.63;3266.00;0.88;E0_0;7.20;0.00;tripinfo_f_0.39;5209.00;f_0.39;0;10003.87;0.95;0.00;4450.07;car_0;;9;4305.00
9221.00;E5_0;300.00;12.96;3349.00;0.16;E0_0;7.20;0.00;tripinfo_f_0.40;5872.00;f_0.40;0;10003.87;1.02;0.00;5150.14;car_0;;11;4962.00
9231.00;E5_0;300.00;13.52;3433.00;0.44;E0_0;7.20;0.00;tripinfo_f_0.41;5798.00;f_0.41;0;10003.87;0.98;0.00;5059.48;car_0;;11;4883.00
9232.00;E5_0;300.00;13.63;3517.00;0.72;E0_0;7.20;0.00;tripinfo_f_0.42;5715.00;f_0.42;0;10003.87;1.05;0.00;4993.72;car_0;;13;4821.00
