tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3863.00;E5_0;300.00;13.62;1440.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.12;2423.00;f_0.12;0;10003.87;1.02;0.00;1700.99;car_0;;5;1545.00
3865.00;E5_0;300.00;12.86;1560.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.13;2305.00;f_0.13;0;10003.87;1.06;0.00;1583.47;car_0;;2;1473.00
4608.00;E5_0;300.00;12.98;1680.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.14;2928.00;f_0.14;0;10003.87;1.00;0.00;2202.98;car_0;;4;2107.00
4621.00;E5_0;300.00;12.16;1800.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.15;2821.00;f_0.15;0;10003.87;0.96;0.00;2071.49;car_0;;5;1973.00
4634.00;E5_0;300.00;12.90;1920.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.16;2714.00;f_0.16;0;10003.87;0.94;0.00;1944.97;car_0;;3;1845.00
4636.00;E5_0;300.00;13.16;2040.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.17;2596.00;f_0.17;0;10003.87;0.97;0.00;1852.32;car_0;;3;1729.00
5382.00;E5_0;300.00;13.22;2160.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.18;3222.00;f_0.18;0;10003.87;0.97;0.00;2476.27;car_0;;4;2372.00
5384.00;E5_0;300.00;13.67;2280.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.19;3104.00;f_0.19;0;10003.87;1.08;0.00;2382.61;car_0;;5;2254.00
5386.00;E5_0;300.00;12.97;2400.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.20;2986.00;f_0.20;0;10003.87;1.01;0.00;2264.08;car_0;;5;2144.00
5388.00;E5_0;300.00;13.68;2520.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.21;2868.00;f_0.21;0;10003.87;1.01;0.00;2146.36;car_0;;5;2022.00
6145.00;E5_0;300.00;13.24;2640.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.22;3505.00;f_0.22;0;10003.87;0.99;0.00;2773.41;car_0;;7;2645.00
6165.00;E5_0;300.00;12.07;2760.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.23;3405.00;f_0.23;0;10003.87;0.94;0.00;2640.78;car_0;;7;2524.00
6179.00;E5_0;300.00;11.91;2880.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.24;3299.00;f_0.24;0;10003.87;0.91;0.00;2508.20;car_0;;9;2396.00
6181.00;E5_0;300.00;12.68;3000.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.25;3181.00;f_0.25;0;10003.87;0.94;0.00;2409.77;car_0;;8;2275.00
6183.00;E5_0;300.00;13.30;3120.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.26;3063.00;f_0.26;0;10003.87;0.96;0.00;2310.15;car_0;;5;2173.00
6514.00;E5_0;300.00;13.47;3360.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.28;3154.00;f_0.28;0;10002.27;1.07;0.00;2071.09;car_0;;5;1969.00
6920.00;E5_0;300.00;13.19;3240.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.27;3680.00;f_0.27;0;10003.87;0.97;0.00;2938.79;car_0;;6;2799.00
6927.00;E5_0;300.00;12.68;3480.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.29;3447.00;f_0.29;0;10003.87;0.97;0.00;2700.12;car_0;;7;2594.00
