tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1520.00;E5_0;300.00;13.45;0.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.0;1520.00;f_0.0;0;10003.87;1.03;0.00;798.30;car_0;;1;736.00
2300.00;E5_0;300.00;13.17;180.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.1;2120.00;f_0.1;0;10003.87;0.97;0.00;1375.47;car_0;;2;1297.00
2302.00;E5_0;300.00;12.95;360.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.2;1942.00;f_0.2;0;10003.87;1.01;0.00;1220.37;car_0;;4;1116.00
2304.00;E5_0;300.00;12.80;540.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.3;1764.00;f_0.3;0;10003.87;1.04;0.00;1041.65;car_0;;2;936.00
2306.00;E5_0;300.00;13.22;720.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.4;1586.00;f_0.4;0;10003.87;1.02;0.00;863.48;car_0;;2;751.00
3092.00;E5_0;300.00;12.69;900.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.5;2192.00;f_0.5;0;10003.87;0.92;0.00;1402.98;car_0;;2;1327.00
3093.00;E5_0;300.00;12.47;1080.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.6;2013.00;f_0.6;0;10003.87;1.02;0.00;1291.09;car_0;;2;1147.00
3096.00;E5_0;300.00;12.98;1260.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.7;1836.00;f_0.7;0;10003.87;0.94;0.00;1069.74;car_0;;2;967.00
3097.00;E5_0;300.00;13.29;1440.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.8;1657.00;f_0.8;0;10003.87;0.97;0.00;912.15;car_0;;3;788.00
3858.00;E5_0;300.00;11.94;1620.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.9;2238.00;f_0.9;0;10003.87;0.93;0.00;1460.48;car_0;;2;1378.00
3860.00;E5_0;300.00;13.72;1800.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.10;2060.00;f_0.10;0;10003.87;1.05;0.00;1338.17;car_0;;4;1197.00
3862.00;E5_0;300.00;12.88;1980.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.11;1882.00;f_0.11;0;10003.87;1.01;0.00;1159.64;car_0;;2;1020.00
3864.00;E5_0;300.00;13.45;2160.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.12;1704.00;f_0.12;0;10003.87;1.02;0.00;981.32;car_0;;2;841.00
3866.00;E5_0;300.00;13.66;2340.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.13;1526.00;f_0.13;0;10003.87;1.06;0.00;803.41;car_0;;1;703.00
4605.00;E5_0;300.00;13.66;2520.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.14;2085.00;f_0.14;0;10003.87;1.00;0.00;1360.17;car_0;;3;1275.00
4618.00;E5_0;300.00;12.11;2700.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.15;1918.00;f_0.15;0;10003.87;0.96;0.00;1169.03;car_0;;2;1089.00
4631.00;E5_0;300.00;12.79;2880.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.16;1751.00;f_0.16;0;10003.87;0.94;0.00;982.71;car_0;;3;899.00
4633.00;E5_0;300.00;12.93;3060.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.17;1573.00;f_0.17;0;10003.87;0.97;0.00;829.43;car_0;;2;724.00
5387.00;E5_0;300.00;13.38;3240.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.18;2147.00;f_0.18;0;10003.87;0.97;0.00;1401.98;car_0;;2;1316.00
5389.00;E5_0;300.00;13.39;3420.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.19;1969.00;f_0.19;0;10003.87;1.08;0.00;1247.53;car_0;;2;1141.00
