tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1519.00;E5_0;300.00;13.45;0.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.0;1519.00;f_0.0;0;10003.87;1.03;0.00;796.39;car_0;;1;736.00
2300.00;E5_0;300.00;13.46;106.00;0.12;E0_0;7.20;0.00;tripinfo_f_0.1;2194.00;f_0.1;0;10003.87;0.97;0.00;1449.52;car_0;;2;1372.00
2302.00;E5_0;300.00;13.04;212.00;0.24;E0_0;7.20;0.00;tripinfo_f_0.2;2090.00;f_0.2;0;10003.87;1.01;0.00;1368.70;car_0;;3;1265.00
2304.00;E5_0;300.00;13.66;318.00;0.35;E0_0;7.20;0.00;tripinfo_f_0.3;1986.00;f_0.3;0;10003.87;1.04;0.00;1264.14;car_0;;2;1159.00
2306.00;E5_0;300.00;13.39;424.00;0.47;E0_0;7.20;0.00;tripinfo_f_0.4;1882.00;f_0.4;0;10003.87;1.02;0.00;1160.52;car_0;;2;1051.00
3092.00;E5_0;300.00;11.92;530.00;0.59;E0_0;7.20;0.00;tripinfo_f_0.5;2562.00;f_0.5;0;10003.87;0.92;0.00;1774.04;car_0;;3;1687.00
3094.00;E5_0;300.00;12.86;636.00;0.71;E0_0;7.20;0.00;tripinfo_f_0.6;2458.00;f_0.6;0;10003.87;1.02;0.00;1736.74;car_0;;4;1579.00
3096.00;E5_0;300.00;12.40;742.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.7;2354.00;f_0.7;0;10003.87;0.94;0.00;1588.62;car_0;;4;1466.00
3098.00;E5_0;300.00;13.29;848.00;0.94;E0_0;7.20;0.00;tripinfo_f_0.8;2250.00;f_0.8;0;10003.87;0.97;0.00;1505.15;car_0;;3;1378.00
3858.00;E5_0;300.00;12.21;953.00;0.06;E0_0;7.20;0.00;tripinfo_f_0.9;2905.00;f_0.9;0;10003.87;0.93;0.00;2127.79;car_0;;3;2037.00
3860.00;E5_0;300.00;12.73;1059.00;0.18;E0_0;7.20;0.00;tripinfo_f_0.10;2801.00;f_0.10;0;10003.87;1.05;0.00;2079.25;car_0;;3;1927.00
3862.00;E5_0;300.00;12.79;1165.00;0.30;E0_0;7.20;0.00;tripinfo_f_0.11;2697.00;f_0.11;0;10003.87;1.01;0.00;1974.55;car_0;;6;1819.00
3864.00;E5_0;300.00;12.87;1271.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.12;2593.00;f_0.12;0;10003.87;1.02;0.00;1871.18;car_0;;5;1717.00
4600.00;E5_0;300.00;13.04;1377.00;0.53;E0_0;7.20;0.00;tripinfo_f_0.13;3223.00;f_0.13;0;10003.87;1.06;0.00;2501.03;car_0;;4;2356.00
4604.00;E5_0;300.00;13.59;1483.00;0.65;E0_0;7.20;0.00;tripinfo_f_0.14;3121.00;f_0.14;0;10003.87;1.00;0.00;2395.36;car_0;;5;2277.00
4619.00;E5_0;300.00;12.25;1589.00;0.77;E0_0;7.20;0.00;tripinfo_f_0.15;3030.00;f_0.15;0;10003.87;0.96;0.00;2281.29;car_0;;3;2190.00
4634.00;E5_0;300.00;13.00;1695.00;0.89;E0_0;7.20;0.00;tripinfo_f_0.16;2939.00;f_0.16;0;10003.87;0.94;0.00;2170.05;car_0;;7;2069.00
4636.00;E5_0;300.00;13.29;1800.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.17;2836.00;f_0.17;0;10003.87;0.97;0.00;2092.27;car_0;;5;1965.00
5383.00;E5_0;300.00;12.33;1906.00;0.12;E0_0;7.20;0.00;tripinfo_f_0.18;3477.00;f_0.18;0;10003.87;0.97;0.00;2730.87;car_0;;7;2603.00
5384.00;E5_0;300.00;12.62;2012.00;0.24;E0_0;7.20;0.00;tripinfo_f_0.19;3372.00;f_0.19;0;10003.87;1.08;0.00;2650.75;car_0;;5;2518.00
5386.00;E5_0;300.00;13.83;2118.00;0.36;E0_0;7.20;0.00;tripinfo_f_0.20;3268.00;f_0.20;0;10003.87;1.01;0.00;2546.59;car_0;;9;2413.00
5388.00;E5_0;300.00;13.27;2224.00;0.48;E0_0;7.20;0.00;tripinfo_f_0.21;3164.00;f_0.21;0;10003.87;1.01;0.00;2442.60;car_0;;9;2308.00
5391.00;E5_0;300.00;13.68;2330.00;0.60;E0_0;7.20;0.00;tripinfo_f_0.22;3061.00;f_0.22;0;10003.87;0.99;0.00;2329.50;car_0;;7;2220.00
