tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
4621.00;E5_0;300.00;12.98;1318.00;0.93;E0_0;7.20;0.00;tripinfo_f_0.15;3303.00;f_0.15;0;10003.87;0.96;0.00;2553.09;car_0;;5;2441.00
4634.00;E5_0;300.00;12.39;1405.00;0.12;E0_0;7.20;0.00;tripinfo_f_0.16;3229.00;f_0.16;0;10003.87;0.94;0.00;2460.95;car_0;;6;2345.00
4636.00;E5_0;300.00;13.23;1493.00;0.32;E0_0;7.20;0.00;tripinfo_f_0.17;3143.00;f_0.17;0;10003.87;0.97;0.00;2399.15;car_0;;8;2257.00
5382.00;E5_0;300.00;12.33;1581.00;0.51;E0_0;7.20;0.00;tripinfo_f_0.18;3801.00;f_0.18;0;10003.87;0.97;0.00;3054.63;car_0;;5;2950.00
5383.00;E5_0;300.00;12.62;1669.00;0.71;E0_0;7.20;0.00;tripinfo_f_0.19;3714.00;f_0.19;0;10003.87;1.08;0.00;2992.66;car_0;;6;2861.00
5385.00;E5_0;300.00;13.83;1757.00;0.90;E0_0;7.20;0.00;tripinfo_f_0.20;3628.00;f_0.20;0;10003.87;1.01;0.00;2906.58;car_0;;7;2771.00
5387.00;E5_0;300.00;13.27;1844.00;0.10;E0_0;7.20;0.00;tripinfo_f_0.21;3543.00;f_0.21;0;10003.87;1.01;0.00;2821.05;car_0;;6;2688.00
5390.00;E5_0;300.00;13.68;1932.00;0.29;E0_0;7.20;0.00;tripinfo_f_0.22;3458.00;f_0.22;0;10003.87;0.99;0.00;2726.48;car_0;;7;2597.00
6161.00;E5_0;300.00;11.91;2020.00;0.49;E0_0;7.20;0.00;tripinfo_f_0.23;4141.00;f_0.23;0;10003.87;0.94;0.00;3376.22;car_0;;10;3254.00
6178.00;E5_0;300.00;12.54;2108.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.24;4070.00;f_0.24;0;10003.87;0.91;0.00;3279.75;car_0;;7;3157.00
6180.00;E5_0;300.00;12.39;2196.00;0.88;E0_0;7.20;0.00;tripinfo_f_0.25;3984.00;f_0.25;0;10003.87;0.94;0.00;3212.67;car_0;;7;3069.00
6182.00;E5_0;300.00;12.15;2283.00;0.07;E0_0;7.20;0.00;tripinfo_f_0.26;3899.00;f_0.26;0;10003.87;0.96;0.00;3145.77;car_0;;12;2978.00
6921.00;E5_0;300.00;12.64;2371.00;0.27;E0_0;7.20;0.00;tripinfo_f_0.27;4550.00;f_0.27;0;10003.87;0.97;0.00;3809.53;car_0;;7;3687.00
6923.00;E5_0;300.00;13.09;2459.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.28;4464.00;f_0.28;0;10003.87;1.07;0.00;3742.18;car_0;;9;3598.00
6929.00;E5_0;300.00;12.51;2547.00;0.66;E0_0;7.20;0.00;tripinfo_f_0.29;4382.00;f_0.29;0;10003.87;0.97;0.00;3634.61;car_0;;8;3508.00
6931.00;E5_0;300.00;13.81;2635.00;0.85;E0_0;7.20;0.00;tripinfo_f_0.30;4296.00;f_0.30;0;10003.87;1.09;0.00;3574.05;car_0;;9;3423.00
6933.00;E5_0;300.00;13.01;2722.00;0.05;E0_0;7.20;0.00;tripinfo_f_0.31;4211.00;f_0.31;0;10003.87;1.08;0.00;3489.90;car_0;;11;3344.00
7681.00;E5_0;300.00;13.20;2810.00;0.24;E0_0;7.20;0.00;tripinfo_f_0.32;4871.00;f_0.32;0;10003.87;1.00;0.00;4149.27;car_0;;10;4003.00
7685.00;E5_0;300.00;13.84;2898.00;0.44;E0_0;7.20;0.00;tripinfo_f_0.33;4787.00;f_0.33;0;10003.87;1.09;0.00;4065.19;car_0;;13;3912.00
7689.00;E5_0;300.00;13.27;2986.00;0.63;E0_0;7.20;0.00;tripinfo_f_0.34;4703.00;f_0.34;0;10003.87;1.00;0.00;3979.31;car_0;;13;3825.00
7691.00;E5_0;300.00;13.52;3074.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.35;4617.00;f_0.35;0;10003.87;1.01;0.00;3895.15;car_0;;12;3732.00
8458.00;E5_0;300.00;12.68;3161.00;0.02;E0_0;7.20;0.00;tripinfo_f_0.36;5297.00;f_0.36;0;10003.87;0.99;0.00;4565.59;car_0;;15;4413.00
8460.00;E5_0;300.00;12.95;3249.00;0.22;E0_0;7.20;0.00;tripinfo_f_0.37;5211.00;f_0.37;0;10003.87;1.09;0.00;4489.45;car_0;;15;4324.00
8462.00;E5_0;300.00;13.43;3337.00;0.41;E0_0;7.20;0.00;tripinfo_f_0.38;5125.00;f_0.38;0;10003.87;1.05;0.00;4403.22;car_0;;16;4237.00
8478.00;E5_0;300.00;12.19;3425.00;0.61;E0_0;7.20;0.00;tripinfo_f_0.39;5053.00;f_0.39;0;10003.87;0.95;0.00;4293.43;car_0;;17;4137.00
8480.00;E5_0;300.00;13.41;3513.00;0.80;E0_0;7.20;0.00;tripinfo_f_0.40;4967.00;f_0.40;0;10003.87;1.02;0.00;4244.73;car_0;;17;4042.00
