tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1519.00;E5_0;300.00;13.45;0.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.0;1519.00;f_0.0;0;10003.87;1.03;0.00;796.34;car_0;;1;736.00
2303.00;E5_0;300.00;13.17;77.00;0.40;E0_0;7.20;0.00;tripinfo_f_0.1;2226.00;f_0.1;0;10003.87;0.97;0.00;1481.42;car_0;;2;1399.00
2305.00;E5_0;300.00;12.95;154.00;0.81;E0_0;7.20;0.00;tripinfo_f_0.2;2151.00;f_0.2;0;10003.87;1.01;0.00;1429.07;car_0;;2;1318.00
2307.00;E5_0;300.00;12.80;230.00;0.21;E0_0;7.20;0.00;tripinfo_f_0.3;2077.00;f_0.3;0;10003.87;1.04;0.00;1354.74;car_0;;2;1245.00
2309.00;E5_0;300.00;13.22;307.00;0.62;E0_0;7.20;0.00;tripinfo_f_0.4;2002.00;f_0.4;0;10003.87;1.02;0.00;1279.96;car_0;;4;1184.00
3092.00;E5_0;300.00;11.67;383.00;0.02;E0_0;7.20;0.00;tripinfo_f_0.5;2709.00;f_0.5;0;10003.87;0.92;0.00;1920.48;car_0;;5;1826.00
3094.00;E5_0;300.00;13.26;460.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.6;2634.00;f_0.6;0;10003.87;1.02;0.00;1911.55;car_0;;4;1751.00
3096.00;E5_0;300.00;12.57;537.00;0.83;E0_0;7.20;0.00;tripinfo_f_0.7;2559.00;f_0.7;0;10003.87;0.94;0.00;1793.06;car_0;;6;1671.00
3841.00;E5_0;300.00;12.20;613.00;0.23;E0_0;7.20;0.00;tripinfo_f_0.8;3228.00;f_0.8;0;10003.87;0.97;0.00;2483.11;car_0;;6;2381.00
3860.00;E5_0;300.00;12.21;690.00;0.64;E0_0;7.20;0.00;tripinfo_f_0.9;3170.00;f_0.9;0;10003.87;0.93;0.00;2392.17;car_0;;6;2286.00
3862.00;E5_0;300.00;12.73;766.00;0.04;E0_0;7.20;0.00;tripinfo_f_0.10;3096.00;f_0.10;0;10003.87;1.05;0.00;2374.32;car_0;;5;2223.00
3864.00;E5_0;300.00;12.79;843.00;0.44;E0_0;7.20;0.00;tripinfo_f_0.11;3021.00;f_0.11;0;10003.87;1.01;0.00;2298.39;car_0;;3;2148.00
3866.00;E5_0;300.00;12.87;920.00;0.85;E0_0;7.20;0.00;tripinfo_f_0.12;2946.00;f_0.12;0;10003.87;1.02;0.00;2224.11;car_0;;3;2094.00
4600.00;E5_0;300.00;12.80;996.00;0.25;E0_0;7.20;0.00;tripinfo_f_0.13;3604.00;f_0.13;0;10003.87;1.06;0.00;2881.88;car_0;;4;2764.00
4603.00;E5_0;300.00;13.31;1073.00;0.66;E0_0;7.20;0.00;tripinfo_f_0.14;3530.00;f_0.14;0;10003.87;1.00;0.00;2804.96;car_0;;7;2693.00
4619.00;E5_0;300.00;12.29;1149.00;0.06;E0_0;7.20;0.00;tripinfo_f_0.15;3470.00;f_0.15;0;10003.87;0.96;0.00;2720.62;car_0;;5;2610.00
4630.00;E5_0;300.00;12.45;1226.00;0.46;E0_0;7.20;0.00;tripinfo_f_0.16;3404.00;f_0.16;0;10003.87;0.94;0.00;2635.45;car_0;;5;2521.00
5385.00;E5_0;300.00;13.33;1303.00;0.87;E0_0;7.20;0.00;tripinfo_f_0.17;4082.00;f_0.17;0;10003.87;0.97;0.00;3337.83;car_0;;7;3215.00
5388.00;E5_0;300.00;13.03;1379.00;0.27;E0_0;7.20;0.00;tripinfo_f_0.18;4009.00;f_0.18;0;10003.87;0.97;0.00;3263.53;car_0;;10;3131.00
5390.00;E5_0;300.00;12.83;1456.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.19;3934.00;f_0.19;0;10003.87;1.08;0.00;3211.68;car_0;;9;3052.00
5392.00;E5_0;300.00;13.17;1532.00;0.08;E0_0;7.20;0.00;tripinfo_f_0.20;3860.00;f_0.20;0;10003.87;1.01;0.00;3138.12;car_0;;12;2971.00
6138.00;E5_0;300.00;12.76;1609.00;0.48;E0_0;7.20;0.00;tripinfo_f_0.21;4529.00;f_0.21;0;10003.87;1.01;0.00;3807.49;car_0;;12;3669.00
6148.00;E5_0;300.00;13.24;1686.00;0.89;E0_0;7.20;0.00;tripinfo_f_0.22;4462.00;f_0.22;0;10003.87;0.99;0.00;3730.61;car_0;;11;3593.00
6167.00;E5_0;300.00;12.30;1762.00;0.29;E0_0;7.20;0.00;tripinfo_f_0.23;4405.00;f_0.23;0;10003.87;0.94;0.00;3641.55;car_0;;12;3504.00
6184.00;E5_0;300.00;11.63;1839.00;0.70;E0_0;7.20;0.00;tripinfo_f_0.24;4345.00;f_0.24;0;10003.87;0.91;0.00;3554.99;car_0;;12;3414.00
6933.00;E5_0;300.00;12.25;1915.00;0.10;E0_0;7.20;0.00;tripinfo_f_0.25;5018.00;f_0.25;0;10003.87;0.94;0.00;4246.73;car_0;;18;4093.00
6935.00;E5_0;300.00;12.11;1992.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.26;4943.00;f_0.26;0;10003.87;0.96;0.00;4190.26;car_0;;15;4033.00
6937.00;E5_0;300.00;13.19;2069.00;0.91;E0_0;7.20;0.00;tripinfo_f_0.27;4868.00;f_0.27;0;10003.87;0.97;0.00;4126.56;car_0;;15;3955.00
6939.00;E5_0;300.00;13.83;2145.00;0.31;E0_0;7.20;0.00;tripinfo_f_0.28;4794.00;f_0.28;0;10003.87;1.07;0.00;4072.22;car_0;;14;3878.00
6941.00;E5_0;300.00;12.68;2222.00;0.72;E0_0;7.20;0.00;tripinfo_f_0.29;4719.00;f_0.29;0;10003.87;0.97;0.00;3971.58;car_0;;17;3809.00
7680.00;E5_0;300.00;13.71;2298.00;0.12;E0_0;7.20;0.00;tripinfo_f_0.30;5382.00;f_0.30;0;10003.87;1.09;0.00;4660.20;car_0;;19;4495.00
7682.00;E5_0;300.00;13.89;2375.00;0.52;E0_0;7.20;0.00;tripinfo_f_0.31;5307.00;f_0.31;0;10003.87;1.08;0.00;4584.79;car_0;;15;4432.00
7686.00;E5_0;300.00;12.76;2452.00;0.93;E0_0;7.20;0.00;tripinfo_f_0.32;5234.00;f_0.32;0;10003.87;1.00;0.00;4512.19;car_0;;14;4358.00
7688.00;E5_0;300.00;13.49;2528.00;0.33;E0_0;7.20;0.00;tripinfo_f_0.33;5160.00;f_0.33;0;10003.87;1.09;0.00;4438.57;car_0;;16;4276.00
7691.00;E5_0;300.00;13.57;2605.00;0.74;E0_0;7.20;0.00;tripinfo_f_0.34;5086.00;f_0.34;0;10003.87;1.00;0.00;4362.74;car_0;;15;4204.00
