tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1521.00;E5_0;300.00;13.45;0.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.0;1521.00;f_0.0;0;10003.87;1.03;0.00;798.76;car_0;;1;736.00
2300.00;E5_0;300.00;13.46;72.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.1;2228.00;f_0.1;0;10003.87;0.97;0.00;1483.84;car_0;;2;1408.00
2302.00;E5_0;300.00;13.04;144.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.2;2158.00;f_0.2;0;10003.87;1.01;0.00;1436.69;car_0;;3;1337.00
2304.00;E5_0;300.00;13.66;216.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.3;2088.00;f_0.3;0;10003.87;1.04;0.00;1366.25;car_0;;2;1265.00
2306.00;E5_0;300.00;13.39;288.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.4;2018.00;f_0.4;0;10003.87;1.02;0.00;1296.76;car_0;;2;1208.00
3092.00;E5_0;300.00;11.55;360.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.5;2732.00;f_0.5;0;10003.87;0.92;0.00;1943.77;car_0;;3;1843.00
3094.00;E5_0;300.00;12.91;432.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.6;2662.00;f_0.6;0;10003.87;1.02;0.00;1940.53;car_0;;4;1774.00
3096.00;E5_0;300.00;13.07;504.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.7;2592.00;f_0.7;0;10003.87;0.94;0.00;1826.66;car_0;;4;1704.00
3846.00;E5_0;300.00;13.38;576.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.8;3270.00;f_0.8;0;10003.87;0.97;0.00;2525.35;car_0;;5;2419.00
3864.00;E5_0;300.00;12.29;648.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.9;3216.00;f_0.9;0;10003.87;0.93;0.00;2438.56;car_0;;5;2327.00
3866.00;E5_0;300.00;12.86;720.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.10;3146.00;f_0.10;0;10003.87;1.05;0.00;2424.60;car_0;;6;2253.00
3868.00;E5_0;300.00;12.50;792.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.11;3076.00;f_0.11;0;10003.87;1.01;0.00;2354.21;car_0;;3;2195.00
4601.00;E5_0;300.00;13.66;864.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.12;3737.00;f_0.12;0;10003.87;1.02;0.00;3015.01;car_0;;5;2902.00
4606.00;E5_0;300.00;12.67;936.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.13;3670.00;f_0.13;0;10003.87;1.06;0.00;2947.76;car_0;;6;2828.00
4609.00;E5_0;300.00;12.87;1008.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.14;3601.00;f_0.14;0;10003.87;1.00;0.00;2876.05;car_0;;6;2753.00
4622.00;E5_0;300.00;12.43;1080.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.15;3542.00;f_0.15;0;10003.87;0.96;0.00;2792.77;car_0;;7;2676.00
4634.00;E5_0;300.00;12.64;1152.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.16;3482.00;f_0.16;0;10003.87;0.94;0.00;2713.40;car_0;;7;2590.00
5383.00;E5_0;300.00;12.68;1224.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.17;4159.00;f_0.17;0;10003.87;0.97;0.00;3415.20;car_0;;9;3292.00
5385.00;E5_0;300.00;12.73;1296.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.18;4089.00;f_0.18;0;10003.87;0.97;0.00;3343.49;car_0;;6;3223.00
5387.00;E5_0;300.00;13.66;1368.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.19;4019.00;f_0.19;0;10003.87;1.08;0.00;3297.05;car_0;;9;3149.00
5389.00;E5_0;300.00;13.51;1440.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.20;3949.00;f_0.20;0;10003.87;1.01;0.00;3226.83;car_0;;10;3071.00
5391.00;E5_0;300.00;12.64;1512.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.21;3879.00;f_0.21;0;10003.87;1.01;0.00;3157.50;car_0;;10;3003.00
6146.00;E5_0;300.00;12.67;1584.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.22;4562.00;f_0.22;0;10003.87;0.99;0.00;3830.43;car_0;;7;3712.00
6164.00;E5_0;300.00;12.93;1656.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.23;4508.00;f_0.23;0;10003.87;0.94;0.00;3743.80;car_0;;9;3619.00
6180.00;E5_0;300.00;12.67;1728.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.24;4452.00;f_0.24;0;10003.87;0.91;0.00;3661.62;car_0;;8;3526.00
6182.00;E5_0;300.00;12.64;1800.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.25;4382.00;f_0.25;0;10003.87;0.94;0.00;3611.05;car_0;;9;3460.00
6925.00;E5_0;300.00;13.23;1872.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.26;5053.00;f_0.26;0;10003.87;0.96;0.00;4299.92;car_0;;11;4164.00
6927.00;E5_0;300.00;12.25;1944.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.27;4983.00;f_0.27;0;10003.87;0.97;0.00;4242.14;car_0;;13;4081.00
6929.00;E5_0;300.00;12.78;2016.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.28;4913.00;f_0.28;0;10003.87;1.07;0.00;4191.66;car_0;;15;4011.00
6933.00;E5_0;300.00;12.45;2088.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.29;4845.00;f_0.29;0;10003.87;0.97;0.00;4097.57;car_0;;16;3942.00
6935.00;E5_0;300.00;13.89;2160.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.30;4775.00;f_0.30;0;10003.87;1.09;0.00;4052.48;car_0;;13;3883.00
7682.00;E5_0;300.00;13.14;2232.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.31;5450.00;f_0.31;0;10003.87;1.08;0.00;4727.61;car_0;;16;4557.00
7685.00;E5_0;300.00;13.89;2304.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.32;5381.00;f_0.32;0;10003.87;1.00;0.00;4658.69;car_0;;16;4477.00
7688.00;E5_0;300.00;13.23;2376.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.33;5312.00;f_0.33;0;10003.87;1.09;0.00;4590.75;car_0;;12;4430.00
