tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
5384.00;E5_0;300.00;13.14;1849.00;0.36;E0_0;7.20;0.00;tripinfo_f_0.19;3535.00;f_0.19;0;10003.87;1.08;0.00;2812.95;car_0;;4;2686.00
5386.00;E5_0;300.00;12.89;1946.00;0.06;E0_0;7.20;0.00;tripinfo_f_0.20;3440.00;f_0.20;0;10003.87;1.01;0.00;2718.22;car_0;;5;2592.00
5388.00;E5_0;300.00;13.41;2044.00;0.76;E0_0;7.20;0.00;tripinfo_f_0.21;3344.00;f_0.21;0;10003.87;1.01;0.00;2622.44;car_0;;10;2493.00
5390.00;E5_0;300.00;12.91;2141.00;0.47;E0_0;7.20;0.00;tripinfo_f_0.22;3249.00;f_0.22;0;10003.87;0.99;0.00;2517.84;car_0;;8;2393.00
6163.00;E5_0;300.00;13.03;2238.00;0.17;E0_0;7.20;0.00;tripinfo_f_0.23;3925.00;f_0.23;0;10003.87;0.94;0.00;3161.27;car_0;;11;3044.00
6179.00;E5_0;300.00;12.05;2336.00;0.87;E0_0;7.20;0.00;tripinfo_f_0.24;3843.00;f_0.24;0;10003.87;0.91;0.00;3052.42;car_0;;8;2938.00
6181.00;E5_0;300.00;12.58;2433.00;0.58;E0_0;7.20;0.00;tripinfo_f_0.25;3748.00;f_0.25;0;10003.87;0.94;0.00;2976.65;car_0;;7;2842.00
6183.00;E5_0;300.00;12.18;2530.00;0.28;E0_0;7.20;0.00;tripinfo_f_0.26;3653.00;f_0.26;0;10003.87;0.96;0.00;2899.64;car_0;;8;2750.00
6185.00;E5_0;300.00;13.47;2628.00;0.98;E0_0;7.20;0.00;tripinfo_f_0.27;3557.00;f_0.27;0;10003.87;0.97;0.00;2816.39;car_0;;9;2648.00
6911.00;E5_0;300.00;12.86;2725.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.28;4186.00;f_0.28;0;10003.87;1.07;0.00;3463.48;car_0;;9;3336.00
6925.00;E5_0;300.00;12.21;2822.00;0.39;E0_0;7.20;0.00;tripinfo_f_0.29;4103.00;f_0.29;0;10003.87;0.97;0.00;3355.51;car_0;;6;3233.00
6927.00;E5_0;300.00;13.76;2919.00;0.09;E0_0;7.20;0.00;tripinfo_f_0.30;4008.00;f_0.30;0;10003.87;1.09;0.00;3286.74;car_0;;12;3142.00
6929.00;E5_0;300.00;13.31;3017.00;0.79;E0_0;7.20;0.00;tripinfo_f_0.31;3912.00;f_0.31;0;10003.87;1.08;0.00;3190.81;car_0;;14;3039.00
6931.00;E5_0;300.00;12.90;3114.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.32;3817.00;f_0.32;0;10003.87;1.00;0.00;3095.46;car_0;;8;2957.00
7679.00;E5_0;300.00;13.47;3211.00;0.20;E0_0;7.20;0.00;tripinfo_f_0.33;4468.00;f_0.33;0;10003.87;1.09;0.00;3745.45;car_0;;7;3624.00
7682.00;E5_0;300.00;13.26;3309.00;0.90;E0_0;7.20;0.00;tripinfo_f_0.34;4373.00;f_0.34;0;10003.87;1.00;0.00;3649.89;car_0;;8;3528.00
7687.00;E5_0;300.00;13.77;3406.00;0.61;E0_0;7.20;0.00;tripinfo_f_0.35;4281.00;f_0.35;0;10003.87;1.01;0.00;3558.57;car_0;;8;3433.00
7693.00;E5_0;300.00;12.76;3503.00;0.31;E0_0;7.20;0.00;tripinfo_f_0.36;4190.00;f_0.36;0;10003.87;0.99;0.00;3458.36;car_0;;8;3335.00
7695.00;E5_0;300.00;13.38;3600.00;0.01;E0_0;7.20;0.00;tripinfo_f_0.37;4095.00;f_0.37;0;10003.87;1.09;0.00;3372.65;car_0;;9;3231.00
