tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
3867.00;E5_0;300.00;12.81;1162.00;0.71;E0_0;7.20;0.00;tripinfo_f_0.10;2705.00;f_0.10;0;10003.87;1.05;0.00;1982.93;car_0;;6;1827.00
3869.00;E5_0;300.00;13.53;1278.00;0.58;E0_0;7.20;0.00;tripinfo_f_0.11;2591.00;f_0.11;0;10003.87;1.01;0.00;1868.65;car_0;;7;1707.00
3871.00;E5_0;300.00;13.50;1394.00;0.45;E0_0;7.20;0.00;tripinfo_f_0.12;2477.00;f_0.12;0;10003.87;1.02;0.00;1754.75;car_0;;5;1591.00
4599.00;E5_0;300.00;12.67;1510.00;0.32;E0_0;7.20;0.00;tripinfo_f_0.13;3089.00;f_0.13;0;10003.87;1.06;0.00;2367.46;car_0;;6;2253.00
4604.00;E5_0;300.00;13.59;1626.00;0.19;E0_0;7.20;0.00;tripinfo_f_0.14;2978.00;f_0.14;0;10003.87;1.00;0.00;2253.09;car_0;;3;2153.00
4618.00;E5_0;300.00;12.91;1742.00;0.07;E0_0;7.20;0.00;tripinfo_f_0.15;2876.00;f_0.15;0;10003.87;0.96;0.00;2127.22;car_0;;5;2034.00
4632.00;E5_0;300.00;12.90;1859.00;0.94;E0_0;7.20;0.00;tripinfo_f_0.16;2773.00;f_0.16;0;10003.87;0.94;0.00;2004.08;car_0;;3;1906.00
4634.00;E5_0;300.00;13.16;1975.00;0.81;E0_0;7.20;0.00;tripinfo_f_0.17;2659.00;f_0.17;0;10003.87;0.97;0.00;1915.11;car_0;;5;1795.00
5385.00;E5_0;300.00;13.22;2091.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.18;3294.00;f_0.18;0;10003.87;0.97;0.00;2548.32;car_0;;5;2436.00
5387.00;E5_0;300.00;13.67;2207.00;0.55;E0_0;7.20;0.00;tripinfo_f_0.19;3180.00;f_0.19;0;10003.87;1.08;0.00;2458.44;car_0;;8;2327.00
5389.00;E5_0;300.00;12.97;2323.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.20;3066.00;f_0.20;0;10003.87;1.01;0.00;2343.92;car_0;;5;2225.00
5391.00;E5_0;300.00;13.68;2439.00;0.29;E0_0;7.20;0.00;tripinfo_f_0.21;2952.00;f_0.21;0;10003.87;1.01;0.00;2230.28;car_0;;6;2103.00
6149.00;E5_0;300.00;12.98;2555.00;0.16;E0_0;7.20;0.00;tripinfo_f_0.22;3594.00;f_0.22;0;10003.87;0.99;0.00;2862.69;car_0;;7;2754.00
6168.00;E5_0;300.00;11.93;2671.00;0.03;E0_0;7.20;0.00;tripinfo_f_0.23;3497.00;f_0.23;0;10003.87;0.94;0.00;2733.46;car_0;;6;2617.00
6183.00;E5_0;300.00;12.08;2788.00;0.90;E0_0;7.20;0.00;tripinfo_f_0.24;3395.00;f_0.24;0;10003.87;0.91;0.00;2604.36;car_0;;5;2482.00
6185.00;E5_0;300.00;12.23;2904.00;0.78;E0_0;7.20;0.00;tripinfo_f_0.25;3281.00;f_0.25;0;10003.87;0.94;0.00;2509.88;car_0;;7;2373.00
6187.00;E5_0;300.00;12.88;3020.00;0.65;E0_0;7.20;0.00;tripinfo_f_0.26;3167.00;f_0.26;0;10003.87;0.96;0.00;2414.73;car_0;;9;2255.00
6921.00;E5_0;300.00;12.51;3136.00;0.52;E0_0;7.20;0.00;tripinfo_f_0.27;3785.00;f_0.27;0;10003.87;0.97;0.00;3043.81;car_0;;9;2901.00
6923.00;E5_0;300.00;13.89;3252.00;0.39;E0_0;7.20;0.00;tripinfo_f_0.28;3671.00;f_0.28;0;10003.87;1.07;0.00;2948.69;car_0;;8;2823.00
6930.00;E5_0;300.00;13.03;3368.00;0.26;E0_0;7.20;0.00;tripinfo_f_0.29;3562.00;f_0.29;0;10003.87;0.97;0.00;2814.64;car_0;;7;2705.00
6932.00;E5_0;300.00;13.54;3484.00;0.13;E0_0;7.20;0.00;tripinfo_f_0.30;3448.00;f_0.30;0;10003.87;1.09;0.00;2725.74;car_0;;10;2589.00
6934.00;E5_0;300.00;13.44;3600.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.31;3334.00;f_0.31;0;10003.87;1.08;0.00;2612.24;car_0;;8;2470.00
