tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
1519.00;E5_0;300.00;13.45;0.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.0;1519.00;f_0.0;0;10003.87;1.03;0.00;796.63;car_0;;1;737.00
2300.00;E5_0;300.00;13.28;134.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.1;2166.00;f_0.1;0;10003.87;0.97;0.00;1420.75;car_0;;2;1344.00
2302.00;E5_0;300.00;13.15;267.00;0.33;E0_0;7.20;0.00;tripinfo_f_0.2;2035.00;f_0.2;0;10003.87;1.01;0.00;1312.72;car_0;;2;1212.00
2304.00;E5_0;300.00;12.95;400.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.3;1904.00;f_0.3;0;10003.87;1.04;0.00;1181.64;car_0;;2;1078.00
2306.00;E5_0;300.00;13.28;534.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.4;1772.00;f_0.4;0;10003.87;1.02;0.00;1050.02;car_0;;3;942.00
3093.00;E5_0;300.00;12.59;667.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.5;2426.00;f_0.5;0;10003.87;0.92;0.00;1637.88;car_0;;3;1548.00
3095.00;E5_0;300.00;13.25;800.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.6;2295.00;f_0.6;0;10003.87;1.02;0.00;1572.81;car_0;;2;1430.00
3097.00;E5_0;300.00;12.93;934.00;0.67;E0_0;7.20;0.00;tripinfo_f_0.7;2163.00;f_0.7;0;10003.87;0.94;0.00;1397.33;car_0;;3;1289.00
3099.00;E5_0;300.00;13.10;1067.00;0.34;E0_0;7.20;0.00;tripinfo_f_0.8;2032.00;f_0.8;0;10003.87;0.97;0.00;1286.60;car_0;;2;1158.00
3859.00;E5_0;300.00;12.81;1200.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.9;2659.00;f_0.9;0;10003.87;0.93;0.00;1881.11;car_0;;4;1773.00
