tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
5388.00;E5_0;300.00;13.06;2025.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.18;3363.00;f_0.18;0;10003.87;0.97;0.00;2617.08;car_0;;6;2500.00
5390.00;E5_0;300.00;12.62;2138.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.19;3252.00;f_0.19;0;10003.87;1.08;0.00;2529.92;car_0;;8;2391.00
5392.00;E5_0;300.00;13.19;2250.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.20;3142.00;f_0.20;0;10003.87;1.01;0.00;2420.58;car_0;;6;2274.00
6141.00;E5_0;300.00;12.60;2363.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.21;3778.00;f_0.21;0;10003.87;1.01;0.00;3055.83;car_0;;6;2929.00
6148.00;E5_0;300.00;12.60;2475.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.22;3673.00;f_0.22;0;10003.87;0.99;0.00;2941.36;car_0;;6;2826.00
6169.00;E5_0;300.00;12.66;2588.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.23;3581.00;f_0.23;0;10003.87;0.94;0.00;2817.48;car_0;;8;2701.00
6188.00;E5_0;300.00;12.48;2700.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.24;3488.00;f_0.24;0;10003.87;0.91;0.00;2697.09;car_0;;9;2577.00
6939.00;E5_0;300.00;11.87;2813.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.25;4126.00;f_0.25;0;10003.87;0.94;0.00;3355.11;car_0;;12;3210.00
6941.00;E5_0;300.00;12.94;2925.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.26;4016.00;f_0.26;0;10003.87;0.96;0.00;3262.32;car_0;;9;3125.00
6943.00;E5_0;300.00;13.40;3038.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.27;3905.00;f_0.27;0;10003.87;0.97;0.00;3164.30;car_0;;11;3009.00
6944.00;E5_0;300.00;13.35;3150.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.28;3794.00;f_0.28;0;10003.87;1.07;0.00;3072.70;car_0;;8;2918.00
7694.00;E5_0;300.00;12.51;3263.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.29;4431.00;f_0.29;0;10003.87;0.97;0.00;3682.75;car_0;;7;3554.00
7695.00;E5_0;300.00;12.92;3375.00;0.00;E0_0;7.20;0.00;tripinfo_f_0.30;4320.00;f_0.30;0;10003.87;1.09;0.00;3598.85;car_0;;7;3444.00
7697.00;E5_0;300.00;13.21;3488.00;0.50;E0_0;7.20;0.00;tripinfo_f_0.31;4209.00;f_0.31;0;10003.87;1.08;0.00;3487.92;car_0;;10;3348.00
