tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_speedFactor;tripinfo_stopTime;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitingCount;tripinfo_waitingTime
6170.00;E5_0;300.00;12.33;2179.00;0.05;E0_0;7.20;0.00;tripinfo_f_0.23;3991.00;f_0.23;0;10003.87;0.94;0.00;3226.92;car_0;;9;3096.00
6187.00;E5_0;300.00;11.49;2274.00;0.31;E0_0;7.20;0.00;tripinfo_f_0.24;3913.00;f_0.24;0;10003.87;0.91;0.00;3122.21;car_0;;11;2988.00
6936.00;E5_0;300.00;11.74;2369.00;0.58;E0_0;7.20;0.00;tripinfo_f_0.25;4567.00;f_0.25;0;10003.87;0.94;0.00;3795.48;car_0;;9;3661.00
6938.00;E5_0;300.00;13.07;2464.00;0.84;E0_0;7.20;0.00;tripinfo_f_0.26;4474.00;f_0.26;0;10003.87;0.96;0.00;3720.43;car_0;;6;3589.00
6940.00;E5_0;300.00;13.32;2558.00;0.10;E0_0;7.20;0.00;tripinfo_f_0.27;4382.00;f_0.27;0;10003.87;0.97;0.00;3641.32;car_0;;8;3498.00
6942.00;E5_0;300.00;13.89;2653.00;0.36;E0_0;7.20;0.00;tripinfo_f_0.28;4289.00;f_0.28;0;10003.87;1.07;0.00;3566.33;car_0;;6;3401.00
7692.00;E5_0;300.00;12.66;2748.00;0.63;E0_0;7.20;0.00;tripinfo_f_0.29;4944.00;f_0.29;0;10003.87;0.97;0.00;4197.30;car_0;;11;4046.00
7694.00;E5_0;300.00;13.69;2843.00;0.89;E0_0;7.20;0.00;tripinfo_f_0.30;4851.00;f_0.30;0;10003.87;1.09;0.00;4129.27;car_0;;10;3948.00
7696.00;E5_0;300.00;12.78;2937.00;0.15;E0_0;7.20;0.00;tripinfo_f_0.31;4759.00;f_0.31;0;10003.87;1.08;0.00;4037.33;car_0;;9;3856.00
7698.00;E5_0;300.00;13.30;3032.00;0.42;E0_0;7.20;0.00;tripinfo_f_0.32;4666.00;f_0.32;0;10003.87;1.00;0.00;3944.35;car_0;;9;3782.00
8449.00;E5_0;300.00;13.13;3127.00;0.68;E0_0;7.20;0.00;tripinfo_f_0.33;5322.00;f_0.33;0;10003.87;1.09;0.00;4600.26;car_0;;8;4447.00
8451.00;E5_0;300.00;13.84;3222.00;0.94;E0_0;7.20;0.00;tripinfo_f_0.34;5229.00;f_0.34;0;10003.87;1.00;0.00;4505.60;car_0;;11;4354.00
8458.00;E5_0;300.00;12.73;3316.00;0.21;E0_0;7.20;0.00;tripinfo_f_0.35;5142.00;f_0.35;0;10003.87;1.01;0.00;4420.69;car_0;;9;4255.00
8464.00;E5_0;300.00;13.70;3411.00;0.47;E0_0;7.20;0.00;tripinfo_f_0.36;5053.00;f_0.36;0;10003.87;0.99;0.00;4321.93;car_0;;11;4167.00
8466.00;E5_0;300.00;12.78;3506.00;0.73;E0_0;7.20;0.00;tripinfo_f_0.37;4960.00;f_0.37;0;10003.87;1.09;0.00;4238.10;car_0;;12;4070.00
